Fecha,Tipo fuente,Generación
2025-04-13 00:00:00,Hidráulica,171.70902590999998
2025-04-14 00:00:00,Combustible fósil,24.574336199999998
2025-04-14 00:00:00,Hidráulica,194.27355198000004
2025-04-15 00:00:00,Combustible fósil,24.838690990000003
2025-04-15 00:00:00,Hidráulica,197.34075608
2025-04-16 00:00:00,Combustible fósil,24.931858380000005
2025-04-16 00:00:00,Hidráulica,194.20757731999996
2025-04-17 00:00:00,Combustible fósil,22.131808890000002
2025-04-17 00:00:00,Hidráulica,172.59597268999994
2025-04-18 00:00:00,Combustible fósil,22.08333021
2025-04-18 00:00:00,Hidráulica,159.11865439000002
2025-04-19 00:00:00,Combustible fósil,22.647186469999994
2025-04-19 00:00:00,Hidráulica,171.7525046
2025-04-20 00:00:00,Combustible fósil,22.034925460000004
2025-04-20 00:00:00,Hidráulica,167.6953115
2025-04-21 00:00:00,Combustible fósil,26.363533040000004
2025-04-21 00:00:00,Hidráulica,192.26219871
2025-04-22 00:00:00,Combustible fósil,25.040181
2025-04-22 00:00:00,Hidráulica,197.12403119000004
2025-04-23 00:00:00,Combustible fósil,25.152671260000012
2025-04-23 00:00:00,Hidráulica,196.44520948000002
2025-04-24 00:00:00,Combustible fósil,28.08706636
2025-04-24 00:00:00,Hidráulica,197.67048125000005
2025-04-25 00:00:00,Combustible fósil,26.75769572
2025-04-25 00:00:00,Hidráulica,198.3114056999999
2025-04-26 00:00:00,Combustible fósil,25.209126280000003
2025-04-26 00:00:00,Hidráulica,188.87406199
2025-04-27 00:00:00,Combustible fósil,25.8474527
2025-04-27 00:00:00,Hidráulica,164.19816834999995
2025-04-28 00:00:00,Combustible fósil,27.77234276
2025-04-28 00:00:00,Hidráulica,192.70681625999998
2025-04-29 00:00:00,Combustible fósil,24.1604052
2025-04-29 00:00:00,Hidráulica,194.76162761
2025-04-30 00:00:00,Combustible fósil,25.651434440000003
2025-04-30 00:00:00,Hidráulica,191.79034015000008
2025-05-01 00:00:00,Combustible fósil,18.4117994
2025-05-01 00:00:00,Hidráulica,182.26861016
2025-05-02 00:00:00,Combustible fósil,20.93004965
2025-05-02 00:00:00,Hidráulica,197.79017033999997
2025-05-03 00:00:00,Combustible fósil,19.56593569
2025-05-03 00:00:00,Hidráulica,187.62837265000002
2025-05-04 00:00:00,Combustible fósil,19.989962079999998
2025-05-04 00:00:00,Hidráulica,168.09914888999995
2025-05-05 00:00:00,Combustible fósil,21.915550130000007
2025-05-05 00:00:00,Hidráulica,192.40233974000003
2025-05-06 00:00:00,Combustible fósil,23.311919949999997
2025-05-06 00:00:00,Hidráulica,195.79508900999997
2025-05-07 00:00:00,Combustible fósil,21.465075350000003
2025-05-07 00:00:00,Hidráulica,197.44135407
2025-05-08 00:00:00,Combustible fósil,21.36099372
2025-05-08 00:00:00,Hidráulica,196.26193474999997
2025-05-09 00:00:00,Combustible fósil,21.390354029999997
2025-05-09 00:00:00,Hidráulica,196.70216102000006
2025-05-10 00:00:00,Combustible fósil,22.39927472
2025-05-10 00:00:00,Hidráulica,189.1730382
2025-05-11 00:00:00,Combustible fósil,22.562067839999997
2025-05-11 00:00:00,Hidráulica,172.05081246000003
2025-05-12 00:00:00,Combustible fósil,24.49632003
2025-05-12 00:00:00,Hidráulica,200.87963837999996
2025-05-13 00:00:00,Combustible fósil,25.692757080000003
2025-05-13 00:00:00,Hidráulica,202.63563346999996
2025-05-14 00:00:00,Combustible fósil,24.8528015
2025-05-14 00:00:00,Hidráulica,202.62263608
2025-05-15 00:00:00,Combustible fósil,24.2112227
2025-05-15 00:00:00,Hidráulica,200.39651827000017
2025-05-16 00:00:00,Combustible fósil,21.932216709999995
2025-05-16 00:00:00,Hidráulica,199.83826913000001
2025-05-17 00:00:00,Combustible fósil,19.00373767
2025-05-17 00:00:00,Hidráulica,189.3037918699999
2025-05-18 00:00:00,Combustible fósil,21.124909999999996
2025-05-18 00:00:00,Hidráulica,170.77559221999996
2025-05-19 00:00:00,Combustible fósil,22.03374694
2025-05-19 00:00:00,Hidráulica,193.13866869000003
2025-05-20 00:00:00,Combustible fósil,23.925967109999995
2025-05-20 00:00:00,Hidráulica,199.11029265999997
2025-05-21 00:00:00,Combustible fósil,21.754966190000005
2025-05-21 00:00:00,Hidráulica,201.78879639000007
2025-05-22 00:00:00,Combustible fósil,24.344937450000003
2025-05-22 00:00:00,Hidráulica,200.74914701999998
2025-05-23 00:00:00,Combustible fósil,25.590395710000003
2025-05-23 00:00:00,Hidráulica,200.57455090000002
2025-05-24 00:00:00,Combustible fósil,24.31267961
2025-05-24 00:00:00,Hidráulica,194.10922134999998
2025-05-25 00:00:00,Combustible fósil,23.39983412
2025-05-25 00:00:00,Hidráulica,175.61671049
2025-05-26 00:00:00,Combustible fósil,24.20828764
2025-05-26 00:00:00,Hidráulica,199.57667758000002
2025-05-27 00:00:00,Combustible fósil,23.228474060000003
2025-05-27 00:00:00,Hidráulica,203.05498223
2025-05-28 00:00:00,Combustible fósil,24.958258569999998
2025-05-28 00:00:00,Hidráulica,199.03097888
2025-05-29 00:00:00,Combustible fósil,23.42933997
2025-05-29 00:00:00,Hidráulica,199.8863763300001
2025-05-30 00:00:00,Combustible fósil,22.78230123
2025-05-30 00:00:00,Hidráulica,205.86979153
2025-05-31 00:00:00,Combustible fósil,24.03270472
2025-05-31 00:00:00,Hidráulica,190.92302266000007
2025-06-01 00:00:00,Combustible fósil,22.555048790000008
2025-06-01 00:00:00,Hidráulica,167.62147897
2025-06-02 00:00:00,Combustible fósil,22.815414930000003
2025-06-02 00:00:00,Hidráulica,174.92657676
2025-06-03 00:00:00,Combustible fósil,25.02264544
2025-06-03 00:00:00,Hidráulica,194.32207569000002
2025-06-04 00:00:00,Combustible fósil,27.547014390000008
2025-06-04 00:00:00,Hidráulica,196.50792742
2025-06-05 00:00:00,Combustible fósil,32.48226016
2025-06-05 00:00:00,Hidráulica,193.72803105000003
2025-06-06 00:00:00,Combustible fósil,30.14312773
2025-06-06 00:00:00,Hidráulica,196.00035749000006
2025-06-07 00:00:00,Combustible fósil,25.47241924
2025-06-07 00:00:00,Hidráulica,187.43298618999998
2025-06-08 00:00:00,Combustible fósil,22.97698715
2025-06-08 00:00:00,Hidráulica,174.47650302000002
2025-06-09 00:00:00,Combustible fósil,25.580945660000005
2025-06-09 00:00:00,Hidráulica,198.97185536000006
2025-06-10 00:00:00,Combustible fósil,28.695609020000003
2025-06-10 00:00:00,Hidráulica,195.3991832100001
2025-06-11 00:00:00,Combustible fósil,25.568404820000005
2025-06-11 00:00:00,Hidráulica,193.54492985000005
2025-06-12 00:00:00,Combustible fósil,26.244716290000003
2025-06-12 00:00:00,Hidráulica,194.08509972000002
2025-06-13 00:00:00,Combustible fósil,23.365435059999996
2025-06-13 00:00:00,Hidráulica,193.96132360000004
2025-06-14 00:00:00,Combustible fósil,22.574198029999998
2025-06-14 00:00:00,Hidráulica,180.95961065999998
2025-06-15 00:00:00,Combustible fósil,21.11229142
2025-06-15 00:00:00,Hidráulica,164.32589894
2025-06-16 00:00:00,Combustible fósil,23.20524445
2025-06-16 00:00:00,Hidráulica,194.15959500999986
2025-06-17 00:00:00,Combustible fósil,24.220162279999997
2025-06-17 00:00:00,Hidráulica,198.29059962999997
2025-06-18 00:00:00,Combustible fósil,26.650191279999998
2025-06-18 00:00:00,Hidráulica,196.47855564000002
2025-06-19 00:00:00,Combustible fósil,26.36498598
2025-06-19 00:00:00,Hidráulica,198.59445116999996
2025-06-20 00:00:00,Combustible fósil,24.913670009999997
2025-06-20 00:00:00,Hidráulica,204.58072944000006
2025-06-21 00:00:00,Combustible fósil,21.638355760000003
2025-06-21 00:00:00,Hidráulica,194.82709992
2025-06-22 00:00:00,Combustible fósil,21.4809129
2025-06-22 00:00:00,Hidráulica,172.20206412000005
2025-06-23 00:00:00,Combustible fósil,22.23179393
2025-06-23 00:00:00,Hidráulica,171.94039458999995
2025-06-24 00:00:00,Combustible fósil,26.486054539999998
2025-06-24 00:00:00,Hidráulica,192.41217871999999
2025-06-25 00:00:00,Combustible fósil,25.193465579999994
2025-06-25 00:00:00,Hidráulica,195.00152346
2025-06-26 00:00:00,Combustible fósil,24.046103350000003
2025-06-26 00:00:00,Hidráulica,199.95002851999996
2025-06-27 00:00:00,Combustible fósil,26.445911429999995
2025-06-27 00:00:00,Hidráulica,198.22981719999993
2025-06-28 00:00:00,Combustible fósil,26.607410539999997
2025-06-28 00:00:00,Hidráulica,185.03780078999995
2025-06-29 00:00:00,Combustible fósil,23.48194728
2025-06-29 00:00:00,Hidráulica,167.97312516999997
2025-06-30 00:00:00,Combustible fósil,25.97995594
2025-06-30 00:00:00,Hidráulica,172.35570222
2025-07-01 00:00:00,Combustible fósil,28.23868793
2025-07-01 00:00:00,Hidráulica,192.8131620900001
2025-07-02 00:00:00,Combustible fósil,29.386474309999997
2025-07-02 00:00:00,Hidráulica,196.5253295
2025-07-03 00:00:00,Combustible fósil,28.238402219999998
2025-07-03 00:00:00,Hidráulica,198.79708727999997
2025-07-04 00:00:00,Combustible fósil,26.364744509999994
2025-07-04 00:00:00,Hidráulica,199.0494783100001
2025-07-05 00:00:00,Combustible fósil,22.685996909999997
2025-07-05 00:00:00,Hidráulica,186.7592737400001
2025-07-06 00:00:00,Combustible fósil,20.29574287
2025-07-06 00:00:00,Hidráulica,170.09654515999995
2025-07-07 00:00:00,Combustible fósil,24.924239129999997
2025-07-07 00:00:00,Hidráulica,193.61564212000002
2025-07-08 00:00:00,Combustible fósil,27.215796100000006
2025-07-08 00:00:00,Hidráulica,197.97004705
2025-07-09 00:00:00,Combustible fósil,26.41484482
2025-07-09 00:00:00,Hidráulica,200.84653182999998
2025-07-10 00:00:00,Combustible fósil,25.634289219999996
2025-07-10 00:00:00,Hidráulica,202.78306501000003
2025-07-11 00:00:00,Combustible fósil,24.350587809999997
2025-07-11 00:00:00,Hidráulica,203.46466566999993
2025-07-12 00:00:00,Combustible fósil,20.58160545
2025-07-12 00:00:00,Hidráulica,193.95032236000003
2025-07-13 00:00:00,Combustible fósil,19.60301251
2025-07-13 00:00:00,Hidráulica,174.55101903999991
2025-07-14 00:00:00,Combustible fósil,22.289183519999998
2025-07-14 00:00:00,Hidráulica,197.48542498
2025-07-15 00:00:00,Combustible fósil,22.519980020000002
2025-07-15 00:00:00,Hidráulica,199.19410541
2025-07-16 00:00:00,Combustible fósil,23.41118024
2025-07-16 00:00:00,Hidráulica,201.96286855999998
2025-07-17 00:00:00,Combustible fósil,23.16225697
2025-07-17 00:00:00,Hidráulica,203.00915466000006
2025-07-18 00:00:00,Combustible fósil,24.460897729999992
2025-07-18 00:00:00,Hidráulica,203.32893102999998
2025-07-19 00:00:00,Combustible fósil,21.93656309
2025-07-19 00:00:00,Hidráulica,195.32502432000004
2025-07-20 00:00:00,Combustible fósil,20.859393240000003
2025-07-20 00:00:00,Hidráulica,176.1430036699999
2025-07-21 00:00:00,Combustible fósil,23.23141995999999
2025-07-21 00:00:00,Hidráulica,201.24755936999992
2025-07-22 00:00:00,Combustible fósil,24.622175179999996
2025-07-22 00:00:00,Hidráulica,206.32015719
2025-07-23 00:00:00,Combustible fósil,28.65727933
2025-07-23 00:00:00,Hidráulica,201.4307721400001
2025-07-24 00:00:00,Combustible fósil,27.212973900000005
2025-07-24 00:00:00,Hidráulica,204.52422836
2025-07-25 00:00:00,Combustible fósil,26.18289868
2025-07-25 00:00:00,Hidráulica,202.19463881999997
2025-07-26 00:00:00,Combustible fósil,22.950982550000003
2025-07-26 00:00:00,Hidráulica,191.76600006999996
2025-07-27 00:00:00,Combustible fósil,20.710559439999997
2025-07-27 00:00:00,Hidráulica,170.17037462999997
2025-07-28 00:00:00,Combustible fósil,24.63591079
2025-07-28 00:00:00,Hidráulica,197.82450921000003
2025-07-29 00:00:00,Combustible fósil,27.925767390000008
2025-07-29 00:00:00,Hidráulica,198.07328975000001
2025-07-30 00:00:00,Combustible fósil,26.512337480000003
2025-07-30 00:00:00,Hidráulica,197.3897137900001
2025-07-31 00:00:00,Combustible fósil,25.04281268999999
2025-07-31 00:00:00,Hidráulica,202.15627082000006
2025-08-01 00:00:00,Combustible fósil,26.538093030000002
2025-08-01 00:00:00,Hidráulica,204.33536636000008
2025-08-02 00:00:00,Combustible fósil,25.311737740000005
2025-08-02 00:00:00,Hidráulica,195.78963001
2025-08-03 00:00:00,Combustible fósil,22.387509
2025-08-03 00:00:00,Hidráulica,171.73935892999995
2025-08-04 00:00:00,Combustible fósil,24.8594567
2025-08-04 00:00:00,Hidráulica,195.2406782600001
2025-08-05 00:00:00,Combustible fósil,27.787264909999998
2025-08-05 00:00:00,Hidráulica,196.10863654
2025-08-06 00:00:00,Combustible fósil,28.881798239999995
2025-08-06 00:00:00,Hidráulica,193.53733111
2025-08-07 00:00:00,Combustible fósil,21.33311275
2025-08-07 00:00:00,Hidráulica,186.09149833000004
2025-08-08 00:00:00,Combustible fósil,26.359828460000003
2025-08-08 00:00:00,Hidráulica,196.09007929999984
2025-08-09 00:00:00,Combustible fósil,23.73546589
2025-08-09 00:00:00,Hidráulica,185.60376862000004
2025-08-10 00:00:00,Combustible fósil,19.60289868
2025-08-10 00:00:00,Hidráulica,169.78554258999995
2025-08-11 00:00:00,Combustible fósil,22.165977589999997
2025-08-11 00:00:00,Hidráulica,195.08968495000002
2025-08-12 00:00:00,Combustible fósil,26.044899290000004
2025-08-12 00:00:00,Hidráulica,197.73091324000004
2025-08-13 00:00:00,Combustible fósil,30.531703799999995
2025-08-13 00:00:00,Hidráulica,198.86039426
2025-08-14 00:00:00,Combustible fósil,31.519287060000007
2025-08-14 00:00:00,Hidráulica,196.74063956999998
2025-08-15 00:00:00,Combustible fósil,27.900563500000008
2025-08-15 00:00:00,Hidráulica,200.3471098800001
2025-08-16 00:00:00,Combustible fósil,23.01759936
2025-08-16 00:00:00,Hidráulica,185.50821997999998
2025-08-17 00:00:00,Combustible fósil,19.21294866
2025-08-17 00:00:00,Hidráulica,167.54498881000004
2025-08-18 00:00:00,Combustible fósil,19.19237011
2025-08-18 00:00:00,Hidráulica,175.78524213000006
2025-08-19 00:00:00,Combustible fósil,27.711708629999997
2025-08-19 00:00:00,Hidráulica,192.69588801999996
2025-08-20 00:00:00,Combustible fósil,34.377172650000006
2025-08-20 00:00:00,Hidráulica,199.9365194899999
2025-08-21 00:00:00,Combustible fósil,32.9620848
2025-08-21 00:00:00,Hidráulica,202.33580784000003
2025-08-22 00:00:00,Combustible fósil,32.219520270000004
2025-08-22 00:00:00,Hidráulica,201.56796383999995
2025-08-23 00:00:00,Combustible fósil,23.20626216
2025-08-23 00:00:00,Hidráulica,193.27258229000006
2025-08-24 00:00:00,Combustible fósil,23.541971419999996
2025-08-24 00:00:00,Hidráulica,173.24819659999997
2025-08-25 00:00:00,Combustible fósil,30.275336460000005
2025-08-25 00:00:00,Hidráulica,195.60794830999998
2025-08-26 00:00:00,Combustible fósil,34.7023921
2025-08-26 00:00:00,Hidráulica,193.79597805000003
2025-08-27 00:00:00,Combustible fósil,36.73239746
2025-08-27 00:00:00,Hidráulica,193.18808176999997
2025-08-28 00:00:00,Combustible fósil,37.869217510000006
2025-08-28 00:00:00,Hidráulica,189.10067270000008
2025-08-29 00:00:00,Combustible fósil,41.846125109999996
2025-08-29 00:00:00,Hidráulica,185.80290238000003
2025-08-30 00:00:00,Combustible fósil,38.30673205
2025-08-30 00:00:00,Hidráulica,179.43341811000002
2025-08-31 00:00:00,Combustible fósil,33.858902379999996
2025-08-31 00:00:00,Hidráulica,163.39307244999998
2025-09-01 00:00:00,Combustible fósil,39.818735700000005
2025-09-01 00:00:00,Hidráulica,188.05193203999994
2025-09-02 00:00:00,Combustible fósil,31.948247379999994
2025-09-02 00:00:00,Hidráulica,197.87275098999993
2025-09-03 00:00:00,Combustible fósil,31.714542790000003
2025-09-03 00:00:00,Hidráulica,194.61823049999998
2025-09-04 00:00:00,Combustible fósil,36.685542100000006
2025-09-04 00:00:00,Hidráulica,194.95423966999988
2025-09-05 00:00:00,Combustible fósil,31.625908709999997
2025-09-05 00:00:00,Hidráulica,202.61252137999998
2025-09-06 00:00:00,Combustible fósil,24.270411529999993
2025-09-06 00:00:00,Hidráulica,193.80649990999999
2025-09-07 00:00:00,Combustible fósil,20.462849330000004
2025-09-07 00:00:00,Hidráulica,173.10187236000002
2025-09-08 00:00:00,Combustible fósil,25.199206960000005
2025-09-08 00:00:00,Hidráulica,198.2533651600001
2025-09-09 00:00:00,Combustible fósil,28.70134547
2025-09-09 00:00:00,Hidráulica,204.65397891999987
2025-09-10 00:00:00,Combustible fósil,33.35080436
2025-09-10 00:00:00,Hidráulica,203.3185530300001
2025-09-11 00:00:00,Combustible fósil,33.48541110000001
2025-09-11 00:00:00,Hidráulica,198.30041661
2025-09-12 00:00:00,Combustible fósil,35.52974849
2025-09-12 00:00:00,Hidráulica,192.18913649000007
2025-09-13 00:00:00,Combustible fósil,25.254541520000004
2025-09-13 00:00:00,Hidráulica,186.47533735999994
2025-09-14 00:00:00,Combustible fósil,25.286541670000002
2025-09-14 00:00:00,Hidráulica,168.82276583
2025-09-15 00:00:00,Combustible fósil,31.87010261
2025-09-15 00:00:00,Hidráulica,190.55507229000014
2025-09-16 00:00:00,Combustible fósil,38.96089771
2025-09-16 00:00:00,Hidráulica,191.13462660000005
2025-09-17 00:00:00,Combustible fósil,39.71349953
2025-09-17 00:00:00,Hidráulica,186.85634409999994
2025-09-18 00:00:00,Combustible fósil,38.17088653
2025-09-18 00:00:00,Hidráulica,187.84828921000002
2025-09-19 00:00:00,Combustible fósil,38.46156222
2025-09-19 00:00:00,Hidráulica,184.07720609999998
2025-09-20 00:00:00,Combustible fósil,30.35309359
2025-09-20 00:00:00,Hidráulica,178.25906844
2025-09-21 00:00:00,Combustible fósil,25.53942774
2025-09-21 00:00:00,Hidráulica,166.59049025999997
2025-09-22 00:00:00,Combustible fósil,30.758327869999995
2025-09-22 00:00:00,Hidráulica,189.96503588000002
2025-09-23 00:00:00,Combustible fósil,36.379025139999996
2025-09-23 00:00:00,Hidráulica,194.36728375999996
2025-09-24 00:00:00,Combustible fósil,42.11034129000001
2025-09-24 00:00:00,Hidráulica,190.65542592000008
2025-09-25 00:00:00,Combustible fósil,40.755857280000015
2025-09-25 00:00:00,Hidráulica,187.21097187000004
2025-09-26 00:00:00,Combustible fósil,39.16554578
2025-09-26 00:00:00,Hidráulica,188.15680317999994
2025-09-27 00:00:00,Combustible fósil,27.99318361
2025-09-27 00:00:00,Hidráulica,180.35592185000002
2025-09-28 00:00:00,Combustible fósil,28.000326949999994
2025-09-28 00:00:00,Hidráulica,158.83654688000001
2025-09-29 00:00:00,Combustible fósil,32.716412
2025-09-29 00:00:00,Hidráulica,187.75366837
2025-09-30 00:00:00,Combustible fósil,29.812828209999992
2025-09-30 00:00:00,Hidráulica,189.23617351
2025-10-01 00:00:00,Combustible fósil,30.52293192
2025-10-01 00:00:00,Hidráulica,188.93612445999997
2025-10-02 00:00:00,Combustible fósil,31.644405830000004
2025-10-02 00:00:00,Hidráulica,190.20711443999994
2025-10-03 00:00:00,Combustible fósil,32.30557103
2025-10-03 00:00:00,Hidráulica,191.88716873999994
2025-10-04 00:00:00,Combustible fósil,23.958363129999995
2025-10-04 00:00:00,Hidráulica,184.22476651
2025-10-05 00:00:00,Combustible fósil,24.854103479999996
2025-10-05 00:00:00,Hidráulica,166.69639678
2025-10-06 00:00:00,Combustible fósil,23.954433990000005
2025-10-06 00:00:00,Hidráulica,198.65938720999998
2025-10-07 00:00:00,Combustible fósil,22.897496370000006
2025-10-07 00:00:00,Hidráulica,201.95460442999993
2025-10-08 00:00:00,Combustible fósil,23.76111073
2025-10-08 00:00:00,Hidráulica,204.38384906
2025-10-09 00:00:00,Combustible fósil,22.615731700000005
2025-10-09 00:00:00,Hidráulica,203.40273743999992
2025-10-10 00:00:00,Combustible fósil,21.32074382
2025-10-10 00:00:00,Hidráulica,201.83121003999995
2025-10-11 00:00:00,Combustible fósil,17.81362409
2025-10-11 00:00:00,Hidráulica,187.9185842500001
2025-10-12 00:00:00,Combustible fósil,16.66893909
2025-10-12 00:00:00,Hidráulica,167.46135312999994
2025-10-13 00:00:00,Combustible fósil,16.328932130000002
2025-10-13 00:00:00,Hidráulica,172.89825120999996
2025-10-14 00:00:00,Combustible fósil,19.255065839999997
2025-10-14 00:00:00,Hidráulica,196.56714591999992
2025-10-15 00:00:00,Combustible fósil,20.680402619999995
2025-10-15 00:00:00,Hidráulica,198.55758767
2025-10-16 00:00:00,Combustible fósil,25.053201269999995
2025-10-16 00:00:00,Hidráulica,194.52777595999996
2025-10-17 00:00:00,Combustible fósil,27.986050320000004
2025-10-17 00:00:00,Hidráulica,193.36285696000002
2025-10-18 00:00:00,Combustible fósil,22.861144490000004
2025-10-18 00:00:00,Hidráulica,187.52335569
2025-10-19 00:00:00,Combustible fósil,23.217744829999997
2025-10-19 00:00:00,Hidráulica,168.35989883000002
2025-10-20 00:00:00,Combustible fósil,24.515349969999992
2025-10-20 00:00:00,Hidráulica,197.49308951999996
2025-10-21 00:00:00,Combustible fósil,24.197779640000004
2025-10-21 00:00:00,Hidráulica,197.78831298000011
2025-10-22 00:00:00,Combustible fósil,23.238984020000004
2025-10-22 00:00:00,Hidráulica,207.9979752199999
2025-10-23 00:00:00,Combustible fósil,19.509664020000002
2025-10-23 00:00:00,Hidráulica,213.85410624000008
2025-10-24 00:00:00,Combustible fósil,19.925385650000003
2025-10-24 00:00:00,Hidráulica,208.1430611599999
2025-10-25 00:00:00,Combustible fósil,19.0891592
2025-10-25 00:00:00,Hidráulica,198.16775132000004
2025-10-26 00:00:00,Combustible fósil,18.966125509999998
2025-10-26 00:00:00,Hidráulica,183.95911547
2025-10-27 00:00:00,Combustible fósil,20.68211438
2025-10-27 00:00:00,Hidráulica,207.86737402999984
2025-10-28 00:00:00,Combustible fósil,23.371420329999996
2025-10-28 00:00:00,Hidráulica,201.80020879000008
2025-10-29 00:00:00,Combustible fósil,24.872933489999994
2025-10-29 00:00:00,Hidráulica,204.57979835000006
2025-10-30 00:00:00,Combustible fósil,26.951824769999998
2025-10-30 00:00:00,Hidráulica,200.68663259000004
2025-10-31 00:00:00,Combustible fósil,24.958300169999998
2025-10-31 00:00:00,Hidráulica,198.06262066
2025-11-01 00:00:00,Combustible fósil,21.399890840000005
2025-11-01 00:00:00,Hidráulica,189.80625000999993
2025-11-02 00:00:00,Combustible fósil,20.771471610000003
2025-11-02 00:00:00,Hidráulica,177.90194844000007
2025-11-03 00:00:00,Combustible fósil,22.86202775
2025-11-03 00:00:00,Hidráulica,180.04019059
2025-11-04 00:00:00,Combustible fósil,23.6077693
2025-11-04 00:00:00,Hidráulica,198.92722293999992
2025-11-05 00:00:00,Combustible fósil,24.770684249999995
2025-11-05 00:00:00,Hidráulica,201.76664875999995
2025-11-06 00:00:00,Combustible fósil,23.144444130000004
