Fecha,Precio Min. Bolsa diario,Precio Max. Bolsa diario,PPP Bolsa diario,Precio Escasez Activación,Precio Escasez Ponderado,PPP Bolsa Mes,Precio Escasez Inferior,Precio Escasez Superior,Precio Escasez
2025-03-17 00:00:00,161.3549090812,404.3549090812,266.184093,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-18 00:00:00,116.7432992619,406.7432992619,245.72916,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-19 00:00:00,162.1510162287,406.1510162287,265.233522,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-20 00:00:00,184.8115747178,406.8115747178,277.928971,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-21 00:00:00,181.1024843145,408.1024843145,230.602118,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-22 00:00:00,154.2747928628,403.2747928628,211.025096,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-23 00:00:00,115.0282167017,250.0282167017,162.68521,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-24 00:00:00,122.0644845872,307.0644845872,201.955633,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-25 00:00:00,172.5289593681,942.5289593681,295.13441,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-26 00:00:00,155.5916866852,404.5916866852,252.133272,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-27 00:00:00,170.7977353842,461.7977353842,307.449732,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-28 00:00:00,159.1291752602,531.1291752602,277.090679,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-29 00:00:00,157.6469142537,197.6469142537,172.39017,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-30 00:00:00,117.7300728648,511.0580728648,179.303779,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-03-31 00:00:00,108.2772616763,536.1702616763,266.530125,,914.5365999536004,236.86840986295874,323.8920374380998,937.3031351585997,770.5472543210002
2025-04-01 00:00:00,164.9820174061,359.9820174061,209.556107,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-02 00:00:00,130.3501226493,460.3501226493,220.564575,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-03 00:00:00,116.5180417734,931.5170417734,231.332339,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-04 00:00:00,107.203291256,929.965291256,167.281361,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-05 00:00:00,115.140330172,131.380330172,119.135247,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-06 00:00:00,119.6122286241,184.6122286241,133.294427,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-07 00:00:00,116.5487626552,932.7887626552,181.243075,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-08 00:00:00,115.1261647316,930.0261647316,241.804255,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-09 00:00:00,109.6978632228,933.4598632228,212.340672,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-10 00:00:00,117.6062429958,198.1062429958,159.665874,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-11 00:00:00,109.3087489056,147.0707489056,116.908618,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-12 00:00:00,107.5639700855,140.3259700855,113.380417,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-13 00:00:00,108.1992484458,116.9612484458,110.849287,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-14 00:00:00,107.2368366574,119.9988366574,113.03577,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-15 00:00:00,115.5080379567,221.5080379567,127.569782,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-16 00:00:00,107.49264983,200.25464983,126.051156,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-17 00:00:00,107.4110733727,120.1720733727,114.223022,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-18 00:00:00,107.148555542,119.909555542,114.407377,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-19 00:00:00,109.5026340309,122.2646340309,117.049981,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-20 00:00:00,113.2900171555,119.5350171555,116.843556,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-21 00:00:00,106.0352348721,128.7972348721,111.876185,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-22 00:00:00,107.5852639446,930.3472639446,151.483742,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-23 00:00:00,109.383784817,932.145784817,165.890099,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-24 00:00:00,113.6309415554,931.1309415554,161.948907,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-25 00:00:00,108.5944525094,156.3564525094,116.312456,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-26 00:00:00,108.7563256586,115.2733256586,111.025835,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-27 00:00:00,110.670855805,112.932855805,111.10147,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-28 00:00:00,108.905516145,115.422516145,109.949057,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-29 00:00:00,107.2885452449,113.8055452449,109.008229,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-04-30 00:00:00,107.6074395692,114.1244395692,108.125311,,902.5890419204997,144.33317026273536,336.1200381813999,928.3287171367,739.7957596841002
2025-05-01 00:00:00,107.4396892047,109.1886892047,107.68861,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-02 00:00:00,107.8724222038,112.6214222038,108.856589,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-03 00:00:00,108.306870757,108.306870757,108.30687,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-04 00:00:00,105.0527477199,105.0527477199,105.052747,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-05 00:00:00,106.7113184015,111.4603184015,107.95071,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-06 00:00:00,109.3007786189,629.0497786189,160.117886,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-07 00:00:00,110.0825936628,114.8315936628,111.80548,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-08 00:00:00,106.6577382013,111.4067382013,108.014568,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-09 00:00:00,105.0123505525,109.7613505525,106.411551,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-10 00:00:00,104.8263598709,109.5753598709,105.571708,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-11 00:00:00,109.4458610097,113.1948610097,109.802627,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-12 00:00:00,107.0975705586,853.5035705586,160.132917,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-13 00:00:00,111.317781531,1024.017781531,190.615785,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-14 00:00:00,115.3711329025,861.7771329025,171.214296,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-15 00:00:00,118.8263732176,129.8263732176,123.572301,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-16 00:00:00,108.2361238887,112.9851238887,111.104084,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-17 00:00:00,112.1697884489,117.1697884489,112.925043,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-18 00:00:00,106.7019440293,110.4509440293,107.411704,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-19 00:00:00,105.7523945797,485.5013945797,126.705382,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-20 00:00:00,110.4527651405,856.8587651405,178.323212,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-21 00:00:00,106.6805722161,853.0865722161,178.28581,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-22 00:00:00,108.2810076699,854.6870076699,162.827009,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-23 00:00:00,113.1492016101,859.5552016101,182.372568,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-24 00:00:00,107.8477851283,112.5967851283,110.075511,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-25 00:00:00,108.4171231733,112.1661231733,109.51404,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-26 00:00:00,108.6091976652,113.3581976652,110.845756,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-27 00:00:00,105.9843472231,455.7333472231,125.141046,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-28 00:00:00,105.2232276879,454.9722276879,124.256661,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-29 00:00:00,105.4888947666,851.8948947666,159.876776,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-30 00:00:00,107.024227753,115.389227753,109.775316,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-05-31 00:00:00,105.779102637,110.528102637,107.883201,,868.4301805877996,129.8875639678291,338.5439955338998,891.2177615049003,724.3077291369004
2025-06-01 00:00:00,106.8454744999,112.3454744999,108.195674,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-02 00:00:00,106.0640783206,111.5640783206,109.062106,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-03 00:00:00,106.2052435256,114.1012435256,108.916506,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-04 00:00:00,104.8719171408,111.4719171408,107.545046,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-05 00:00:00,109.0297773196,116.2747773196,112.98257,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-06 00:00:00,105.7746865691,110.8746865691,107.494385,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-07 00:00:00,104.9148985582,109.9148985582,105.884928,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-08 00:00:00,108.2395615214,113.2395615214,109.211786,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-09 00:00:00,107.1314094203,149.1314094203,116.68991,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-10 00:00:00,108.9017251767,109.5017251767,108.981079,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-11 00:00:00,108.229303611,108.629303611,108.285797,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-12 00:00:00,110.1767440462,115.1767440462,111.58021,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-13 00:00:00,109.2519707628,111.2519707628,109.382254,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-14 00:00:00,109.7189064361,151.7189064361,112.683306,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-15 00:00:00,112.6706583641,112.6706583641,112.670658,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-16 00:00:00,110.1561036396,116.7941036396,111.314169,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-17 00:00:00,105.6452218534,105.6452218534,105.645221,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-18 00:00:00,105.0657282606,111.0657282606,105.647267,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-19 00:00:00,107.6063345756,113.6063345756,107.91965,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-20 00:00:00,105.3519052211,111.3519052211,106.211281,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-21 00:00:00,105.8706754762,106.1706754762,105.898336,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-22 00:00:00,106.2761484689,106.2761484689,106.276148,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-23 00:00:00,109.5032995877,114.5032995877,110.018966,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-24 00:00:00,107.4586852066,386.4586852066,121.450893,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-25 00:00:00,105.0273460521,822.8783460521,157.641002,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-26 00:00:00,107.8753445721,825.7263445721,160.65777,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-27 00:00:00,109.6296880826,466.6296880826,128.784187,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-28 00:00:00,105.9028160401,112.5408160401,106.816813,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-29 00:00:00,104.1632609547,104.8632609547,104.229683,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-06-30 00:00:00,105.9869827041,112.9869827041,107.007491,,833.5253675794,113.38023667307112,345.3759618712001,858.7901289201997,673.7357280815996
2025-07-01 00:00:00,104.505646324,113.033646324,106.149323,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-02 00:00:00,108.2323205273,461.7603205273,131.143722,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-03 00:00:00,109.0178797048,192.5458797048,115.80141,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-04 00:00:00,107.2083112111,190.7363112111,115.272048,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-05 00:00:00,105.7611717668,149.2891717668,109.625699,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-06 00:00:00,108.8995989331,108.9015989331,108.899979,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-07 00:00:00,105.6436481936,439.1716481936,135.688425,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-08 00:00:00,108.0959984895,833.5839984895,157.217147,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-09 00:00:00,112.1887588381,837.6767588381,189.457112,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-10 00:00:00,115.2454113613,221.2784113613,172.902791,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-11 00:00:00,105.3703175803,198.8983175803,143.737007,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-12 00:00:00,113.5337435029,153.5657435029,123.547509,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-13 00:00:00,110.0827462263,148.6107462263,120.170532,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-14 00:00:00,105.8146903576,113.5236903576,110.578355,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-15 00:00:00,106.9217445696,360.4497445696,133.881378,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-16 00:00:00,106.0549284585,359.5829284585,132.732869,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-17 00:00:00,105.0372817585,308.5652817585,122.643562,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-18 00:00:00,105.0983397833,830.5863397833,146.684276,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-19 00:00:00,104.4014816026,126.9294816026,110.372604,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-20 00:00:00,105.3544832791,118.8824832791,110.846974,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-21 00:00:00,104.8845563095,298.4125563095,130.859381,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-22 00:00:00,113.0644544857,825.9654544857,166.849126,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-23 00:00:00,113.65129371,1047.89629371,174.382866,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-24 00:00:00,111.9494549993,826.3204549993,172.622709,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-25 00:00:00,113.1387955535,296.6587955535,131.267324,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-26 00:00:00,113.877366287,157.405366287,122.750232,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-27 00:00:00,103.6836135723,118.2116135723,109.080813,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-28 00:00:00,108.5279049469,827.9059049469,154.430159,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-29 00:00:00,106.2529762657,294.7809762657,134.704635,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-30 00:00:00,109.8120548067,829.1910548067,190.589416,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-07-31 00:00:00,104.816389401,824.195389401,189.42634,,842.5511658499007,138.59297004649886,350.0826959399,865.2205287377997,699.1763967539005
2025-08-01 00:00:00,106.1782993602,862.8682993602,191.56064,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-02 00:00:00,102.4293081894,290.9983081894,131.656075,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-03 00:00:00,102.3641717435,155.9331717435,113.525654,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-04 00:00:00,105.04990342,861.73990342,166.38695,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-05 00:00:00,104.6138462143,861.3038462143,222.996713,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-06 00:00:00,101.8635339459,951.0925339459,212.435265,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-07 00:00:00,105.3786381079,862.0686381079,161.201382,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-08 00:00:00,102.0614381624,858.7514381624,174.587504,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-09 00:00:00,101.7785866081,290.3475866081,115.228784,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-10 00:00:00,103.5938938207,167.1628938207,122.485177,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-11 00:00:00,106.6457904934,914.3487904934,184.756108,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-12 00:00:00,104.5519273153,861.2419273153,211.96977,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-13 00:00:00,105.0459675279,861.7359675279,232.965152,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-14 00:00:00,113.2624608493,2224.0094608493,344.489964,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-15 00:00:00,165.8826248348,455.8826248348,224.229127,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-16 00:00:00,181.9193905923,305.9193905923,216.615533,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-17 00:00:00,215.1452941089,259.1452941089,232.46317,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-18 00:00:00,233.7341783586,334.7341783586,266.192265,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-19 00:00:00,183.9754848441,858.0964848441,334.457522,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-20 00:00:00,242.6217865881,860.7427865881,306.092525,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-21 00:00:00,186.4374120276,534.4234120276,311.414588,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-22 00:00:00,268.7441251171,343.7441251171,281.562961,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-23 00:00:00,183.4420554986,452.4420554986,230.790504,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-24 00:00:00,101.3317239245,403.9007239245,241.759387,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-25 00:00:00,252.9335465761,453.9335465761,301.279927,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-26 00:00:00,260.6358634094,855.7568634094,335.190672,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-27 00:00:00,268.7799244008,857.9009244008,326.745751,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-28 00:00:00,343.361000771,2218.108000771,467.42962,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-29 00:00:00,304.0379631435,936.7709631435,405.886848,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-30 00:00:00,233.440928865,873.440928865,337.646046,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-08-31 00:00:00,204.6535851115,444.6535851115,273.610183,,877.2896917221996,250.32042598556328,343.85605541889987,898.0217151069005,746.1678300109
2025-09-01 00:00:00,108.0499879114,704.8619879114,376.665489,,868.9267872142005,306.01023339641455,339.2018574201001,893.8536811923003,711.2740253766001
2025-09-02 00:00:00,104.6613810293,881.9623810293,286.354259,,868.9267872142005,306.01023339641455,339.2018574201001,893.8536811923003,711.2740253766001
2025-09-03 00:00:00,107.8337240112,807.3587240112,261.328455,,868.9267872142005,306.01023339641455,339.2018574201001,893.8536811923003,711.2740253766001
2025-09-04 00:00:00,105.8548956023,858.9598956023,254.911531,,868.9267872142005,306.01023339641455,339.2018574201001,893.8536811923003,711.2740253766001
2025-09-05 00:00:00,103.1692110664,872.1132110664,239.946019,,868.9267872142005,306.01023339641455,339.2018574201001,893.8536811923003,711.2740253766001
2025-09-06 00:00:00,107.215155871,456.715155871,131.962015,,868.9267872142005,306.01023339641455,339.2018574201001,893.8536811923003,711.2740253766001
