Fecha,Generación,Tipo fuente
2025-04-16 00:00:00,2.3578881500000004,Biomasa
2025-04-16 00:00:00,0.45862094,Eólica
2025-04-16 00:00:00,13.595232529999997,Solar
2025-04-17 00:00:00,2.0202104100000002,Biomasa
2025-04-17 00:00:00,0.45957355000000005,Eólica
2025-04-17 00:00:00,11.617207429999997,Solar
2025-04-18 00:00:00,2.29943305,Biomasa
2025-04-18 00:00:00,0.50316072,Eólica
2025-04-18 00:00:00,13.43756389,Solar
2025-04-19 00:00:00,2.0942523000000004,Biomasa
2025-04-19 00:00:00,0.5342060800000001,Eólica
2025-04-19 00:00:00,11.748482190000002,Solar
2025-04-20 00:00:00,2.0170495600000002,Biomasa
2025-04-20 00:00:00,0.51802477,Eólica
2025-04-20 00:00:00,12.266212029999997,Solar
2025-04-21 00:00:00,1.9087406200000003,Biomasa
2025-04-21 00:00:00,0.45424918000000003,Eólica
2025-04-21 00:00:00,9.436293039999999,Solar
2025-04-22 00:00:00,2.1453768699999998,Biomasa
2025-04-22 00:00:00,0.48260408999999993,Eólica
2025-04-22 00:00:00,8.717547469999998,Solar
2025-04-23 00:00:00,2.23974974,Biomasa
2025-04-23 00:00:00,0.3771076900000001,Eólica
2025-04-23 00:00:00,9.683832319999993,Solar
2025-04-24 00:00:00,2.09867655,Biomasa
2025-04-24 00:00:00,0.39028345,Eólica
2025-04-24 00:00:00,9.393723419999999,Solar
2025-04-25 00:00:00,2.07637312,Biomasa
2025-04-25 00:00:00,0.40557698,Eólica
2025-04-25 00:00:00,8.607253809999998,Solar
2025-04-26 00:00:00,2.1289378599999997,Biomasa
2025-04-26 00:00:00,0.38971790000000006,Eólica
2025-04-26 00:00:00,6.613535790000002,Solar
2025-04-27 00:00:00,2.17073,Biomasa
2025-04-27 00:00:00,0.37410635999999997,Eólica
2025-04-27 00:00:00,10.450659649999999,Solar
2025-04-28 00:00:00,1.9811330999999999,Biomasa
2025-04-28 00:00:00,0.45611425999999994,Eólica
2025-04-28 00:00:00,9.677301780000002,Solar
2025-04-29 00:00:00,2.13774383,Biomasa
2025-04-29 00:00:00,0.39810234,Eólica
2025-04-29 00:00:00,10.105123080000002,Solar
2025-04-30 00:00:00,1.5369188099999995,Biomasa
2025-04-30 00:00:00,0.32799923999999997,Eólica
2025-04-30 00:00:00,10.212398059999998,Solar
2025-05-01 00:00:00,1.9583770500000002,Biomasa
2025-05-01 00:00:00,0.29236208,Eólica
2025-05-01 00:00:00,9.540724660000002,Solar
2025-05-02 00:00:00,1.9020342799999999,Biomasa
2025-05-02 00:00:00,0.32102481,Eólica
2025-05-02 00:00:00,9.954681000000003,Solar
2025-05-03 00:00:00,1.6897540599999998,Biomasa
2025-05-03 00:00:00,0.28616252,Eólica
2025-05-03 00:00:00,8.5407516,Solar
2025-05-04 00:00:00,1.5749088499999997,Biomasa
2025-05-04 00:00:00,0.26667171999999995,Eólica
2025-05-04 00:00:00,11.844500970000002,Solar
2025-05-05 00:00:00,1.7450284299999999,Biomasa
2025-05-05 00:00:00,0.25919316000000003,Eólica
2025-05-05 00:00:00,9.67683157,Solar
2025-05-06 00:00:00,1.5758539299999996,Biomasa
2025-05-06 00:00:00,0.22227014,Eólica
2025-05-06 00:00:00,9.077048130000001,Solar
2025-05-07 00:00:00,1.54797844,Biomasa
2025-05-07 00:00:00,0.35652008,Eólica
2025-05-07 00:00:00,8.458224170000001,Solar
2025-05-08 00:00:00,1.58553827,Biomasa
2025-05-08 00:00:00,0.32756443,Eólica
2025-05-08 00:00:00,10.56765305,Solar
2025-05-09 00:00:00,1.48652996,Biomasa
2025-05-09 00:00:00,0.31372353999999997,Eólica
2025-05-09 00:00:00,13.591064459999995,Solar
2025-05-10 00:00:00,1.2465192999999999,Biomasa
2025-05-10 00:00:00,0.54187367,Eólica
2025-05-10 00:00:00,15.180248689999999,Solar
2025-05-11 00:00:00,1.16234857,Biomasa
2025-05-11 00:00:00,0.53891442,Eólica
2025-05-11 00:00:00,13.317376190000001,Solar
2025-05-12 00:00:00,1.09182734,Biomasa
2025-05-12 00:00:00,0.53595659,Eólica
2025-05-12 00:00:00,13.069985710000005,Solar
2025-05-13 00:00:00,1.5002386999999997,Biomasa
2025-05-13 00:00:00,0.3264926899999999,Eólica
2025-05-13 00:00:00,11.248826280000001,Solar
2025-05-14 00:00:00,1.4994149,Biomasa
2025-05-14 00:00:00,0.38526618,Eólica
2025-05-14 00:00:00,10.197394810000002,Solar
2025-05-15 00:00:00,1.68571363,Biomasa
2025-05-15 00:00:00,0.40556344,Eólica
2025-05-15 00:00:00,7.411340459999999,Solar
2025-05-16 00:00:00,1.2687294100000002,Biomasa
2025-05-16 00:00:00,0.34062287999999996,Eólica
2025-05-16 00:00:00,8.874238130000002,Solar
2025-05-17 00:00:00,1.04709709,Biomasa
2025-05-17 00:00:00,0.31054262,Eólica
2025-05-17 00:00:00,10.0716171,Solar
2025-05-18 00:00:00,0.7879974799999999,Biomasa
2025-05-18 00:00:00,0.35242392999999994,Eólica
2025-05-18 00:00:00,10.301794059999997,Solar
2025-05-19 00:00:00,0.3880109500000001,Biomasa
2025-05-19 00:00:00,0.33168195,Eólica
2025-05-19 00:00:00,10.12047368,Solar
2025-05-20 00:00:00,0.4739293600000001,Biomasa
2025-05-20 00:00:00,0.3647969999999999,Eólica
2025-05-20 00:00:00,9.739879959999996,Solar
2025-05-21 00:00:00,0.7318858399999999,Biomasa
2025-05-21 00:00:00,0.38483316,Eólica
2025-05-21 00:00:00,12.318591880000003,Solar
2025-05-22 00:00:00,0.97556082,Biomasa
2025-05-22 00:00:00,0.43786151000000006,Eólica
2025-05-22 00:00:00,11.084781249999997,Solar
2025-05-23 00:00:00,0.8908418200000001,Biomasa
2025-05-23 00:00:00,0.5518348399999999,Eólica
2025-05-23 00:00:00,14.14444305999999,Solar
2025-05-24 00:00:00,1.00769017,Biomasa
2025-05-24 00:00:00,0.53687061,Eólica
2025-05-24 00:00:00,12.630418959999997,Solar
2025-05-25 00:00:00,1.0792278100000001,Biomasa
2025-05-25 00:00:00,0.54752726,Eólica
2025-05-25 00:00:00,12.430077580000004,Solar
2025-05-26 00:00:00,1.0980210600000002,Biomasa
2025-05-26 00:00:00,0.5128175500000001,Eólica
2025-05-26 00:00:00,10.051842649999996,Solar
2025-05-27 00:00:00,1.5451388600000002,Biomasa
2025-05-27 00:00:00,0.51730179,Eólica
2025-05-27 00:00:00,7.967642459999995,Solar
2025-05-28 00:00:00,1.60559757,Biomasa
2025-05-28 00:00:00,0.5443091599999998,Eólica
2025-05-28 00:00:00,11.482143300000008,Solar
2025-05-29 00:00:00,1.6351984000000002,Biomasa
2025-05-29 00:00:00,0.5278631399999999,Eólica
2025-05-29 00:00:00,13.316217520000002,Solar
2025-05-30 00:00:00,2.03430415,Biomasa
2025-05-30 00:00:00,0.52655054,Eólica
2025-05-30 00:00:00,10.621741199999997,Solar
2025-05-31 00:00:00,2.2673669800000003,Biomasa
2025-05-31 00:00:00,0.46736550000000004,Eólica
2025-05-31 00:00:00,7.376276470000004,Solar
2025-06-01 00:00:00,2.54468077,Biomasa
2025-06-01 00:00:00,0.53073266,Eólica
2025-06-01 00:00:00,8.05463847,Solar
2025-06-02 00:00:00,2.3100415799999996,Biomasa
2025-06-02 00:00:00,0.45248879,Eólica
2025-06-02 00:00:00,9.57895051,Solar
2025-06-03 00:00:00,2.4409237999999998,Biomasa
2025-06-03 00:00:00,0.5092199399999999,Eólica
2025-06-03 00:00:00,11.650632870000004,Solar
2025-06-04 00:00:00,2.6150692299999996,Biomasa
2025-06-04 00:00:00,0.52559048,Eólica
2025-06-04 00:00:00,10.461768109999996,Solar
2025-06-05 00:00:00,2.67261169,Biomasa
2025-06-05 00:00:00,0.51254276,Eólica
2025-06-05 00:00:00,9.19029715,Solar
2025-06-06 00:00:00,2.7503102199999994,Biomasa
2025-06-06 00:00:00,0.50737752,Eólica
2025-06-06 00:00:00,8.865885629999998,Solar
2025-06-07 00:00:00,2.61805195,Biomasa
2025-06-07 00:00:00,0.5180461199999999,Eólica
2025-06-07 00:00:00,12.818218450000002,Solar
2025-06-08 00:00:00,2.765805,Biomasa
2025-06-08 00:00:00,0.54791581,Eólica
2025-06-08 00:00:00,13.27916962,Solar
2025-06-09 00:00:00,2.64652385,Biomasa
2025-06-09 00:00:00,0.5241875199999999,Eólica
2025-06-09 00:00:00,9.076577320000002,Solar
2025-06-10 00:00:00,2.56748677,Biomasa
2025-06-10 00:00:00,0.50567311,Eólica
2025-06-10 00:00:00,7.941579970000001,Solar
2025-06-11 00:00:00,2.7183444299999997,Biomasa
2025-06-11 00:00:00,0.5072099800000001,Eólica
2025-06-11 00:00:00,9.106145580000002,Solar
2025-06-12 00:00:00,2.49600148,Biomasa
2025-06-12 00:00:00,0.46110872,Eólica
2025-06-12 00:00:00,10.447508540000001,Solar
2025-06-13 00:00:00,2.44769079,Biomasa
2025-06-13 00:00:00,0.45671029,Eólica
2025-06-13 00:00:00,8.44373353,Solar
2025-06-14 00:00:00,2.22647479,Biomasa
2025-06-14 00:00:00,0.41339984999999996,Eólica
2025-06-14 00:00:00,9.323612869999998,Solar
2025-06-15 00:00:00,2.33371138,Biomasa
2025-06-15 00:00:00,0.48353174,Eólica
2025-06-15 00:00:00,12.743122499999997,Solar
2025-06-16 00:00:00,2.45783024,Biomasa
2025-06-16 00:00:00,0.48983418000000006,Eólica
2025-06-16 00:00:00,12.42810251,Solar
2025-06-17 00:00:00,2.4322940000000006,Biomasa
2025-06-17 00:00:00,0.48145972000000015,Eólica
2025-06-17 00:00:00,10.685884290000002,Solar
2025-06-18 00:00:00,2.7088056700000007,Biomasa
2025-06-18 00:00:00,0.50828998,Eólica
2025-06-18 00:00:00,12.415293089999997,Solar
2025-06-19 00:00:00,2.76068008,Biomasa
2025-06-19 00:00:00,0.54011818,Eólica
2025-06-19 00:00:00,13.710872889999997,Solar
2025-06-20 00:00:00,2.71580476,Biomasa
2025-06-20 00:00:00,0.5308704399999999,Eólica
2025-06-20 00:00:00,10.963443620000003,Solar
2025-06-21 00:00:00,2.7645619399999997,Biomasa
2025-06-21 00:00:00,0.5356738999999999,Eólica
2025-06-21 00:00:00,11.481611020000003,Solar
2025-06-22 00:00:00,2.78904513,Biomasa
2025-06-22 00:00:00,0.5271873499999999,Eólica
2025-06-22 00:00:00,7.74033675,Solar
2025-06-23 00:00:00,2.57745796,Biomasa
2025-06-23 00:00:00,0.43191562000000006,Eólica
2025-06-23 00:00:00,9.41566418,Solar
2025-06-24 00:00:00,2.6725274600000004,Biomasa
2025-06-24 00:00:00,0.47625051000000007,Eólica
2025-06-24 00:00:00,9.083814600000002,Solar
2025-06-25 00:00:00,2.4508057599999997,Biomasa
2025-06-25 00:00:00,0.5318257500000001,Eólica
2025-06-25 00:00:00,13.333898720000004,Solar
2025-06-26 00:00:00,2.7344572900000004,Biomasa
2025-06-26 00:00:00,0.48905665,Eólica
2025-06-26 00:00:00,13.177534320000007,Solar
2025-06-27 00:00:00,2.5943906100000005,Biomasa
2025-06-27 00:00:00,0.5570761299999999,Eólica
2025-06-27 00:00:00,12.416400559999994,Solar
2025-06-28 00:00:00,2.699347999999999,Biomasa
2025-06-28 00:00:00,0.5329457200000001,Eólica
2025-06-28 00:00:00,11.961750189999998,Solar
2025-06-29 00:00:00,2.8049985799999995,Biomasa
2025-06-29 00:00:00,0.50943893,Eólica
2025-06-29 00:00:00,13.165234310000004,Solar
2025-06-30 00:00:00,2.51251398,Biomasa
2025-06-30 00:00:00,0.53211852,Eólica
2025-06-30 00:00:00,12.394312859999996,Solar
2025-07-01 00:00:00,2.72156784,Biomasa
2025-07-01 00:00:00,0.55144373,Eólica
2025-07-01 00:00:00,11.940207749999997,Solar
2025-07-02 00:00:00,2.5198383399999997,Biomasa
2025-07-02 00:00:00,0.52497814,Eólica
2025-07-02 00:00:00,11.812194109999997,Solar
2025-07-03 00:00:00,2.59855804,Biomasa
2025-07-03 00:00:00,0.5187215900000001,Eólica
2025-07-03 00:00:00,10.878607440000005,Solar
2025-07-04 00:00:00,2.8577245100000006,Biomasa
2025-07-04 00:00:00,0.36590128,Eólica
2025-07-04 00:00:00,9.397666519999996,Solar
2025-07-05 00:00:00,2.84480922,Biomasa
2025-07-05 00:00:00,0.37477558,Eólica
2025-07-05 00:00:00,8.467696880000004,Solar
2025-07-06 00:00:00,2.9658487799999995,Biomasa
2025-07-06 00:00:00,0.41590673,Eólica
2025-07-06 00:00:00,12.541600330000001,Solar
2025-07-07 00:00:00,2.7102078300000008,Biomasa
2025-07-07 00:00:00,0.5097659299999999,Eólica
2025-07-07 00:00:00,13.839900350000002,Solar
2025-07-08 00:00:00,2.61290276,Biomasa
2025-07-08 00:00:00,0.5801305400000001,Eólica
2025-07-08 00:00:00,12.510115810000006,Solar
2025-07-09 00:00:00,2.7713340100000003,Biomasa
2025-07-09 00:00:00,0.53531434,Eólica
2025-07-09 00:00:00,10.968545060000004,Solar
2025-07-10 00:00:00,2.5790759000000003,Biomasa
2025-07-10 00:00:00,0.59426453,Eólica
2025-07-10 00:00:00,9.630801609999999,Solar
2025-07-11 00:00:00,2.6994168399999996,Biomasa
2025-07-11 00:00:00,0.51397162,Eólica
2025-07-11 00:00:00,10.143285419999998,Solar
2025-07-12 00:00:00,2.690953950000001,Biomasa
2025-07-12 00:00:00,0.56340944,Eólica
2025-07-12 00:00:00,10.787817939999996,Solar
2025-07-13 00:00:00,2.66787455,Biomasa
2025-07-13 00:00:00,0.5512480200000001,Eólica
2025-07-13 00:00:00,10.773049090000004,Solar
2025-07-14 00:00:00,2.7878833200000006,Biomasa
2025-07-14 00:00:00,0.5723064,Eólica
2025-07-14 00:00:00,11.241668469999997,Solar
2025-07-15 00:00:00,2.6945754099999997,Biomasa
2025-07-15 00:00:00,0.6388583399999999,Eólica
2025-07-15 00:00:00,14.364143590000005,Solar
2025-07-16 00:00:00,2.89100193,Biomasa
2025-07-16 00:00:00,0.6398745800000001,Eólica
2025-07-16 00:00:00,12.892579990000005,Solar
2025-07-17 00:00:00,2.9239687200000004,Biomasa
2025-07-17 00:00:00,0.62005198,Eólica
2025-07-17 00:00:00,13.696051439999993,Solar
2025-07-18 00:00:00,2.8645459,Biomasa
2025-07-18 00:00:00,0.63484404,Eólica
2025-07-18 00:00:00,14.307419369999995,Solar
2025-07-19 00:00:00,2.87182364,Biomasa
2025-07-19 00:00:00,0.7272356499999999,Eólica
2025-07-19 00:00:00,13.416340090000006,Solar
2025-07-20 00:00:00,2.87710538,Biomasa
2025-07-20 00:00:00,0.6567772700000001,Eólica
2025-07-20 00:00:00,13.949473059999999,Solar
2025-07-21 00:00:00,2.6484169700000004,Biomasa
2025-07-21 00:00:00,0.6494435199999999,Eólica
2025-07-21 00:00:00,12.502639080000005,Solar
2025-07-22 00:00:00,2.64652976,Biomasa
2025-07-22 00:00:00,0.62717902,Eólica
2025-07-22 00:00:00,11.345417919999997,Solar
2025-07-23 00:00:00,2.56679331,Biomasa
2025-07-23 00:00:00,0.5978045100000001,Eólica
2025-07-23 00:00:00,10.144560979999998,Solar
2025-07-24 00:00:00,2.18900282,Biomasa
2025-07-24 00:00:00,0.58806377,Eólica
2025-07-24 00:00:00,11.868824659999998,Solar
2025-07-25 00:00:00,2.2476612699999996,Biomasa
2025-07-25 00:00:00,0.58886316,Eólica
2025-07-25 00:00:00,11.992426119999998,Solar
2025-07-26 00:00:00,2.7079950900000003,Biomasa
2025-07-26 00:00:00,0.6138505700000001,Eólica
2025-07-26 00:00:00,10.156725500000002,Solar
2025-07-27 00:00:00,2.8310035,Biomasa
2025-07-27 00:00:00,0.58402571,Eólica
2025-07-27 00:00:00,13.934884230000003,Solar
2025-07-28 00:00:00,2.60542809,Biomasa
2025-07-28 00:00:00,0.39899791,Eólica
2025-07-28 00:00:00,12.764069610000002,Solar
2025-07-29 00:00:00,2.6470833999999996,Biomasa
2025-07-29 00:00:00,0.57201349,Eólica
2025-07-29 00:00:00,11.468341060000007,Solar
2025-07-30 00:00:00,2.6598708099999997,Biomasa
2025-07-30 00:00:00,0.53211701,Eólica
2025-07-30 00:00:00,11.345579700000002,Solar
2025-07-31 00:00:00,2.8180851099999997,Biomasa
2025-07-31 00:00:00,0.5378837300000001,Eólica
2025-07-31 00:00:00,13.411670870000002,Solar
2025-08-01 00:00:00,2.8894119099999993,Biomasa
2025-08-01 00:00:00,0.6197059300000001,Eólica
2025-08-01 00:00:00,13.017452120000007,Solar
2025-08-02 00:00:00,2.54997624,Biomasa
2025-08-02 00:00:00,0.62099657,Eólica
2025-08-02 00:00:00,10.555505970000006,Solar
2025-08-03 00:00:00,2.78410551,Biomasa
2025-08-03 00:00:00,0.5397534500000001,Eólica
2025-08-03 00:00:00,11.040586450000001,Solar
2025-08-04 00:00:00,2.6892113200000005,Biomasa
2025-08-04 00:00:00,0.5555949499999999,Eólica
2025-08-04 00:00:00,10.750208760000001,Solar
2025-08-05 00:00:00,2.67281882,Biomasa
2025-08-05 00:00:00,0.60866369,Eólica
2025-08-05 00:00:00,11.53582994,Solar
2025-08-06 00:00:00,2.83192611,Biomasa
2025-08-06 00:00:00,0.5762212,Eólica
2025-08-06 00:00:00,11.979718980000005,Solar
2025-08-07 00:00:00,2.83536209,Biomasa
2025-08-07 00:00:00,0.48214394,Eólica
2025-08-07 00:00:00,11.003271250000003,Solar
2025-08-08 00:00:00,2.7164722,Biomasa
2025-08-08 00:00:00,0.52990342,Eólica
2025-08-08 00:00:00,12.223239630000005,Solar
2025-08-09 00:00:00,2.6909312400000003,Biomasa
2025-08-09 00:00:00,0.5686560199999999,Eólica
2025-08-09 00:00:00,9.36296771,Solar
2025-08-10 00:00:00,2.8577421800000002,Biomasa
2025-08-10 00:00:00,0.5717264400000001,Eólica
2025-08-10 00:00:00,10.13936668,Solar
2025-08-11 00:00:00,2.61271221,Biomasa
2025-08-11 00:00:00,0.5923787800000001,Eólica
2025-08-11 00:00:00,12.50910245,Solar
2025-08-12 00:00:00,2.76352048,Biomasa
2025-08-12 00:00:00,0.6514801600000001,Eólica
2025-08-12 00:00:00,14.833345829999999,Solar
2025-08-13 00:00:00,2.79131311,Biomasa
2025-08-13 00:00:00,0.5811119600000001,Eólica
2025-08-13 00:00:00,11.121857089999999,Solar
2025-08-14 00:00:00,2.7203450800000004,Biomasa
2025-08-14 00:00:00,0.35608470999999997,Eólica
2025-08-14 00:00:00,11.617575930000001,Solar
2025-08-15 00:00:00,2.75176294,Biomasa
2025-08-15 00:00:00,0.028928539999999992,Eólica
2025-08-15 00:00:00,10.629496859999998,Solar
2025-08-16 00:00:00,2.84499435,Biomasa
2025-08-16 00:00:00,0.00183051,Eólica
2025-08-16 00:00:00,11.100317549999998,Solar
2025-08-17 00:00:00,2.8616669400000005,Biomasa
2025-08-17 00:00:00,13.813505410000001,Solar
2025-08-18 00:00:00,2.7938492,Biomasa
2025-08-18 00:00:00,12.338879029999998,Solar
2025-08-19 00:00:00,2.6791401,Biomasa
2025-08-19 00:00:00,13.852036799999993,Solar
2025-08-20 00:00:00,2.7136150899999993,Biomasa
2025-08-20 00:00:00,0.00594742,Eólica
2025-08-20 00:00:00,13.7107582,Solar
2025-08-21 00:00:00,2.87957204,Biomasa
2025-08-21 00:00:00,0.023713510000000004,Eólica
2025-08-21 00:00:00,12.647735400000006,Solar
2025-08-22 00:00:00,2.8236689499999996,Biomasa
2025-08-22 00:00:00,0.03519172,Eólica
2025-08-22 00:00:00,12.48785642,Solar
2025-08-23 00:00:00,2.8110143,Biomasa
2025-08-23 00:00:00,0.0075329299999999984,Eólica
2025-08-23 00:00:00,13.578733660000005,Solar
2025-08-24 00:00:00,2.8669347699999994,Biomasa
2025-08-24 00:00:00,0.02898214,Eólica
2025-08-24 00:00:00,14.78828084,Solar
2025-08-25 00:00:00,2.9480596599999997,Biomasa
2025-08-25 00:00:00,0.08047462000000001,Eólica
2025-08-25 00:00:00,12.560723750000001,Solar
2025-08-26 00:00:00,2.89100927,Biomasa
2025-08-26 00:00:00,0.07114167000000002,Eólica
2025-08-26 00:00:00,13.468182329999998,Solar
2025-08-27 00:00:00,2.83701961,Biomasa
2025-08-27 00:00:00,0.04003487000000001,Eólica
2025-08-27 00:00:00,14.657763529999997,Solar
2025-08-28 00:00:00,2.9843263099999997,Biomasa
2025-08-28 00:00:00,0.014753520000000003,Eólica
2025-08-28 00:00:00,15.051953560000007,Solar
2025-08-29 00:00:00,3.07728761,Biomasa
2025-08-29 00:00:00,0.25586297,Eólica
2025-08-29 00:00:00,15.557518229999989,Solar
2025-08-30 00:00:00,3.05406887,Biomasa
2025-08-30 00:00:00,0.48538939999999997,Eólica
2025-08-30 00:00:00,12.630170600000003,Solar
2025-08-31 00:00:00,3.2457273100000004,Biomasa
