id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
MAC000013,0.07846068146940993,0.07100602119687945,0.07113874559598453,0.06957815693643762,0.06646645958074576,0.06627557951725885,0.06470093565721108,0.06944938175116486,0.06722610415410336,0.06567409045944916,0.0810914135481396,0.07520813241657757,0.07443629361511445,0.07657382205281296,0.07859212882923566,0.08218720705673706,0.08056001872935684,0.10425091684888457,0.11748675257351075,0.1323564570814404,0.11762631290475169,0.11466837993100895,0.11260325669862382,0.09139958854333106
MAC000016,0.025403961677172335,0.025819956456822654,0.027513802190046174,0.026816406466575158,0.0258251692404075,0.02416352602131757,0.036065031523819346,0.051463807014868766,0.11423361144311377,0.11116571947612658,0.14516523045923227,0.18502107187629646,0.15016972499614706,0.12618667098805741,0.10393083453180858,0.10318935947694609,0.09933286178254064,0.10212598647584938,0.13025189327420306,0.10553477339852518,0.1127315609799038,0.10715325207739065,0.08232512710182915,0.042077749832368845
MAC000018,0.32345114290508686,0.3044835757330319,0.2973806155440555,0.257995561782825,0.21880031222640484,0.20714537110175035,0.18505787213201022,0.19518857029936165,0.20802341684274858,0.2687659304459349,0.2809843691404896,0.2649028711982119,0.24814175251933607,0.3203358618959987,0.33700848776135794,0.35565846446357635,0.3226119419961648,0.29685027312770185,0.3970282625924091,0.4116640377527016,0.4266011937685061,0.3805841878215362,0.3869995505459674,0.3648994460155725
MAC000019,0.06588085695327406,0.04244024863453128,0.043377377375920484,0.04942709308186232,0.04171999322644722,0.04173108394910996,0.05248612515414799,0.13089838162376288,0.24045724996015008,0.30390433553139995,0.17227211320328115,0.29833587318024074,0.33460475239054044,0.21454544820176066,0.1440595512579889,0.18604262480847425,0.33727252206116715,0.4217759342653597,0.21600751358857936,0.11817362269907955,0.10082653895023361,0.09835208644446401,0.0988033406408376,0.0940190879083103
MAC000020,0.03736186935966246,0.01826668300210372,0.01683903742407064,0.02140846220852567,0.03363774801261558,0.04464843230355317,0.0931695829290595,0.09160476132723946,0.14129809015928158,0.19015810573880354,0.2487923531568153,0.26825944068819674,0.3048607562654229,0.27403133582501993,0.2377840775700778,0.25151359045313737,0.26959630183066857,0.41249263039884665,0.4898768179324794,0.3190131528306681,0.19916549903691844,0.18946039316021576,0.15283062730841707,0.09358843597567061
MAC000021,0.2818506117903761,0.28118980541135885,0.18089309701338369,0.14828391744015465,0.12394797679630043,0.13059583911060435,0.20473622916755577,0.28544706727011254,0.4287329738798732,0.46584306614571525,0.5017554411998234,0.45597143188560857,0.3957310713300481,0.39288781941909523,0.3975058569872584,0.3864381529713598,0.40903316617216806,0.487874873619123,0.5379358623687,0.5845638610792846,0.6028089630444069,0.5798936815273045,0.5062415271207215,0.4223106186758317
MAC000022,0.33741203886651755,0.3752421949984817,0.3171373475294424,0.30755444297435935,0.29057527565243974,0.28593668853038456,0.29567174496489745,0.2819613230502897,0.26966274565933357,0.28517874241670244,0.30507257514158004,0.2742707469619792,0.2982232232726877,0.3150987978047781,0.2937932791912311,0.3002988219369783,0.2934974248298166,0.3394091629408783,0.37579792660873623,0.4401611064695017,0.3974593382946444,0.3663146404458746,0.31353139975397015,0.3107624280575413
MAC000023,0.25589849554333266,0.14979110203592236,0.07569418000785899,0.06438784012959409,0.06078280114782905,0.06859876854548913,0.09644517265204927,0.3593185795234962,0.4761091868662064,0.5505494731816012,0.5730720527444547,0.5269940744301405,0.5981038000988114,0.6443063625306883,0.672140764644201,0.627742757425017,0.4653534664493444,0.46356595245836035,0.6183988034601562,0.7613960013234685,0.7680127022972745,0.5722158949281723,0.4498046065093313,0.3439478754537485
MAC000024,1.9813337297031755,1.8899921415383,1.5060558934037067,1.1737155287043404,0.8540620021013845,0.6855143205528867,0.7993593698844679,0.5038387232694034,0.6052333160853529,0.7673886006142974,0.9336600701536889,1.0752472961187562,1.2502925146454598,1.2833347910881323,1.205656513216192,0.9566389522766953,0.7653824817595244,0.7150208674031496,0.7773908303873235,0.9853217729769995,1.0358100481180654,1.040343958195997,0.9444725879280633,0.8249831702841685
MAC000025,0.017632527735162596,0.0204720384959958,0.019454439544196088,0.025572648035722453,0.03658105998728964,0.06309304182712278,0.15102768827738008,0.3456551275925025,0.36945401744544165,0.28324131517255297,0.1633073218222908,0.17772649751098601,0.395282386675347,0.7100510356367784,0.7958658191782163,0.7243375316040852,0.4167139188306086,0.25312534765042843,0.18932470958154526,0.1229146631151693,0.06212061157746287,0.03969625751983829,0.017981518110186886,0.01757314173164801
MAC000026,0.17188566583553413,0.061938530171490605,0.05482165707693477,0.05969295308919718,0.05769622224861531,0.06830289313150698,0.14945886018985494,0.3361053703237363,0.538857667639114,0.6461933147795905,0.7277261545815378,0.6503360250405572,0.5261745767682455,0.33221355219630344,0.31569063705571787,0.31977691105640516,0.31655642616930013,0.3761139852646709,0.5000783112527083,0.5714982250579383,0.4939210246370467,0.38347508667240576,0.42622871071274454,0.37933348590233124
MAC000027,0.12005770136762052,0.11579658695387658,0.09872641298110345,0.08699613325657253,0.08275011861921662,0.13219698418210546,0.1584392147324528,0.2021737001959459,0.21737470761563613,0.23257572391532297,0.18152382107490472,0.18816764835376468,0.23172274759681544,0.24015554773425132,0.22596279391373367,0.2205969446581682,0.21118147615104046,0.22003634496855926,0.2013313437482879,0.17639868353295945,0.15646626725580987,0.14081844167041652,0.12664543289886554,0.11438542124734336
MAC000028,0.0799627416857448,0.0800267443861584,0.079073965667598,0.07742503547237638,0.07608899028326038,0.07758082852582947,0.07995050841947465,0.11411150411509627,0.16120221587867858,0.20619559685945676,0.2035914760614729,0.1357162004329651,0.1275658744038368,0.13726480649480077,0.10914705814304312,0.11122320844255444,0.12209102458986205,0.145800195613366,0.14600875598255247,0.15637441247047634,0.14781991521634888,0.1248636483041096,0.10293711830704351,0.0847094654756408
MAC000029,0.04846638490921504,0.08427520269920996,0.0568061590168427,0.055779449843986494,0.04699048554913663,0.06886406839560798,0.11135032659871656,0.14150203531873326,0.1431531635508583,0.08652913275322326,0.0635119479900631,0.07580146393926031,0.17759884026441936,0.4232386145063523,0.4835937496362235,0.40372219703550577,0.3330988856950189,0.3010407642162132,0.21514898325078863,0.14118674260746825,0.1260619280175603,0.07835245269745482,0.06592124962236344,0.061930016109122375
MAC000030,0.20369424580102577,0.12271704223162157,0.10482800346276669,0.07848291009315324,0.06316393757587556,0.07056015661497687,0.16427277319608646,0.2576477575567132,0.37058172032106795,0.47376202188367494,0.5664066731508342,0.6169974592246574,0.6115489567133991,0.5793651123320389,0.6678846198598576,0.7079442108318077,0.7217431443231113,0.7130084668047715,0.847543562702535,0.8665463623288738,0.669528581812553,0.5718761106399407,0.4489921995904763,0.28284714194231547
MAC000032,1.648392297684629,1.5504161877473273,1.4095876316088973,1.3792447589485768,1.3283619494104195,0.7254517114834733,0.5433661066859098,0.3544779779751178,0.1467812927418934,0.2652526799352319,0.4346787670875972,0.443249848024724,0.40154072608330377,0.272414818619993,0.19446361408304724,0.2084863562967558,0.21196309378221606,0.13648502845156588,0.09598379319783197,0.05857919036136278,0.06135302187917345,0.07908771106027794,0.08152747261737342,0.06919887024554715
MAC000033,0.1397801395022721,0.13272957670937435,0.08058561533738887,0.04110144487454658,0.03660983388194224,0.04566531466583618,0.09451695684805622,0.15388812477803657,0.1885801139324111,0.20987610744756466,0.22746389344320597,0.22564000714331592,0.18474329004511705,0.16201027948314906,0.1496365347826621,0.15963866164049295,0.20021319548359423,0.1890930973007673,0.21511805771558187,0.22115309426574845,0.3126750935332996,0.32688930541461886,0.26234793772177994,0.17859448677164486
MAC000034,4.007402499497017,4.350109096541569,4.132966617890074,3.087999933296845,1.7683927126422432,1.620748226867782,1.4177361613007122,0.5375615540343651,0.11135618430855765,0.15236224263534792,0.19051348110398322,0.2705374724625526,0.3736480722566831,0.34272922327521455,0.36219159763546044,0.33453064651266745,0.3133479364707062,0.20505683088499504,0.17131633039657382,0.1662322698295213,0.16646473369849818,0.19511902155544128,0.1869486504864477,0.24430681837807236
MAC000035,0.4724394302298867,0.40281714237827027,0.35070463745638925,0.32736810758693874,0.32017639272174936,0.31283852451410876,0.3072984285573438,0.3195957996474742,0.385063286605413,0.5338485951611266,0.7043007492386771,0.8209679717573105,0.8884128667670632,0.9148332168864256,0.917254363566477,0.8506649591952327,0.8665164366493464,0.8384325243203791,0.8216497691131676,0.8495914331696285,0.7411566509391846,0.6382931742985912,0.6031121348347332,0.5416277787334388
MAC000036,0.02689292994571778,0.026092952276814258,0.026713071543272626,0.02726401488544831,0.026247918742740125,0.02774093787869197,0.03754261671554272,0.17007579885349738,0.13094088547996777,0.1110341905145884,0.06922797181770346,0.09315091170191986,0.10691872394833944,0.08380565146555907,0.07924762855533689,0.09454008507603154,0.08964044180169654,0.07780120819378697,0.08387012216956323,0.08748892424575945,0.08133750311763568,0.06639111174497041,0.03442187555371528,0.025369707030073834
MAC000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03546200663427425,0.15284063974105147,0.1094092270559109,0.10271517024241951,0.031696151549694546,0.048497184541871276,0.02935256182691313,0.02427937202418777,0.025643803719405653,0.0045150599547082275,0.0037837272412092338,0.0009272441034446909,0.0021015221908500335,0.0005439221301215765,0.0,0.0,0.0
MAC000038,0.2785723603561503,0.18437276195224583,0.13744712096060246,0.14430081839498984,0.21103994185059138,0.28343797158961576,0.4177870890935823,0.4476607222752249,0.40724616322688445,0.4106462294976983,0.49906346184327205,0.6963907382397078,0.8079818174235104,0.6820316063084828,0.4195486272541693,0.3439548165590299,0.34044167799295294,0.459412805616651,0.5253890267608449,0.46285452990234743,0.4089264963020972,0.38710423742378297,0.3842929424310603,0.36234090058893575
MAC000039,0.0873859958735294,0.036767645540156935,0.03178803890257739,0.03046613357138121,0.030461039785558915,0.1603375180192829,0.19781622526769643,0.14810570418393398,0.2639832625806504,0.4126027805693335,0.4561681543398617,0.43391225475978734,0.4452301358489511,0.42834849364660404,0.5078359916505855,0.4560548910235361,0.43605685897385515,0.4092127845015758,0.5674822323468921,0.6890551584200494,0.5745718503590667,0.34503626408046706,0.24648501979913628,0.17822969026845045
MAC000040,0.5268716637543498,0.4796632112394309,0.4998754351641694,0.5150771753179669,0.49468302508240086,0.4687705605763986,0.5368397342158012,0.5278716352000056,0.5836867498445037,0.6070383805861298,0.6005087704860993,0.6172096406757317,0.6195215684899943,0.6440624592901596,0.6768215821095244,0.7260536616860629,0.7518774799577763,0.8166767378588676,0.801642874389861,0.9066669902302406,0.8948552182897284,0.7915686903752445,0.7578396340376718,0.6787652809726612
MAC000041,0.25919828687992075,0.18024797313753196,0.14711181201868306,0.13478509398873953,0.11194036710273066,0.18401002803449748,0.2547339700075122,0.2703025720234644,0.3217336690144183,0.31776052613321765,0.29744955490969066,0.2854042691935216,0.29296035996997694,0.3127215913910058,0.3528066390645922,0.34602053141070527,0.3601028705300477,0.3734058535801619,0.41972945117195054,0.42619568709740036,0.4139584186707465,0.33944417670570065,0.37298228832872504,0.3509354108815462
MAC000042,0.1339429302886811,0.0972438447292038,0.07920496813849756,0.06797250654633843,0.08979264488627374,0.10068702696340992,0.2067270604456822,0.26685609878378164,0.294177572949474,0.31913725184324226,0.3406955956572461,0.408529610931482,0.33290325995265235,0.29563951189273824,0.2556726420184518,0.26647180021578354,0.3040728606795549,0.2988653218678022,0.3624931120931314,0.36165535798888476,0.40233537664195484,0.49167406146957204,0.3717882806299927,0.2409914963072644
MAC000043,0.10546568324993356,0.10506584521548584,0.10643584913158984,0.10682526091837562,0.1050551804935471,0.11364953860417121,0.12395855169101437,0.12456442409982307,0.1326239398501717,0.1215832134694892,0.11461935212133334,0.1842079935227703,0.15929283079591347,0.1504372774414233,0.14601886227341804,0.08864670205934384,0.0798196998168242,0.0848128025594028,0.09497844002219943,0.10536872075542651,0.11545422642930708,0.12134623622882339,0.1316089266717836,0.11180473295792578
MAC000045,1.0517410302013999,1.0011588620337728,0.6242627645559754,0.5758665756201888,0.543071735825516,0.4324242737186858,0.40184474259802,0.40550154024384655,0.3894927037593171,0.42780087293385594,0.5911656802256923,0.6289077992729515,0.6105728323925961,0.5811967381880214,1.2167804247490823,1.1053835957536013,1.3185179896411334,0.8980983021309183,0.6532474882902736,0.6170219459153281,0.6331570737450706,0.618133252910343,0.5565807433084733,0.517807252991741
MAC000047,0.044075764417163085,0.03796196870469461,0.03970592919671174,0.03992933044861917,0.04397992325245687,0.051210310814722264,0.0708512394340215,0.11199193560903989,0.11674695728747467,0.0996064110608818,0.10163751559217939,0.10920829183724629,0.11104386021051635,0.10098907612123464,0.1042236890974315,0.10874786450260215,0.09953711473358724,0.09880318657384989,0.09645067163208346,0.10088238162810352,0.09805637284524392,0.1224301272649951,0.09787241085024685,0.08044679096111569
MAC000049,0.618670648267167,0.46083261328887204,0.378507923753392,0.30817750218038314,0.28910873803659903,0.3376770449342892,0.6607786158189861,1.0526301983631283,0.9739723715611501,0.7132806532687934,0.9562322698345612,1.175358105326021,1.453548466278185,1.3831037791529706,1.2975952004070455,1.355635744193822,1.5764833294926341,1.5354363828935824,1.3949796105517827,1.3865271909454315,1.0894201185647796,1.07006492525955,0.909500973814241,0.7515850965841567
MAC000050,0.25255177695777525,0.10035751174669516,0.10449999584203805,0.06650857909410943,0.05473659823815015,0.06449824598645296,0.3135815042052484,0.47378108936612073,0.5513288368313498,0.6593922155804472,0.6565668364467369,0.9097845236627307,1.0125764241711985,0.9528658749473442,0.909148284671417,0.8739974212631983,0.8989623618663843,0.9919971438304879,1.0398723773758733,1.0607742115384486,0.8998373138964215,0.8214601806300112,0.8721196466935014,0.6398059419905698
MAC000053,0.2108825829489722,0.16726715821961263,0.09319882952014627,0.05271584140745382,0.04663718887698993,0.046352628091899564,0.14664726493057334,0.3221385212164136,0.24336985631564304,0.24499223185951055,0.23433376598031444,0.2744896073116871,0.270175513458226,0.27060258233810813,0.22087315894704887,0.21962272252514137,0.21779530063511926,0.22314159004436276,0.3043921129688855,0.4795938659003154,0.4190099133760324,0.48698000151365295,0.41341738538220296,0.2927423567122642
MAC000054,0.1417557744329821,0.10755493461508596,0.07730780064491227,0.04982538916301383,0.03785521744668682,0.04384484994424285,0.07606750984954538,0.1344400107061335,0.14156207127635562,0.15648449015305504,0.17486510915462522,0.18706629224761548,0.20904531069131618,0.20973912487165616,0.21134617939266373,0.20533348225956874,0.21225955507222588,0.23360749713909792,0.2174052490331485,0.18488161041719128,0.17612982926383658,0.15766399780854445,0.14429146003945992,0.14667667214809912
MAC000055,0.13681895565433622,0.09751398630493749,0.055649098668738385,0.060349374872824935,0.0676199165357255,0.15522575467679545,0.23733514277927484,0.27789250432932633,0.34786154953258797,0.4731003732221712,0.5156020795082924,0.5844564974779595,0.5690310387994278,0.5073222912147661,0.458121181299829,0.4060548948059407,0.4510293015484526,0.43601396070953635,0.47321716062236674,0.4455353242098553,0.41955520957190057,0.38977405958626454,0.31413195715302694,0.2369101442974821
MAC000056,0.06383456964308158,0.05290025090348385,0.05781235619171542,0.049806820823766175,0.043558084429443276,0.05333039365210184,0.10593339808482581,0.19604964561078236,0.24935583648187298,0.21905492585104858,0.1980917949748769,0.17795749956301232,0.2120585130191224,0.19931997630356615,0.194309632531514,0.18912867616026338,0.1975987289852655,0.2293953936075699,0.2267281457872565,0.20532466875403987,0.23437647994130573,0.2653548015997493,0.1751425830178077,0.10837790197426889
MAC000057,0.15603177066148538,0.16958617413321248,0.19588395434272748,0.22661239085191787,0.20348390599376087,0.18456373988040256,0.21964395047362856,0.28756490034060084,0.4280763985818054,0.47947386020056,0.4921971849840375,0.4318161024230269,0.4341825360203534,0.4032134993343524,0.3431007853302652,0.30490253810583484,0.3059087445829488,0.3978470673187582,0.5843512417436493,0.5566534664320809,0.3066187027460866,0.2319106531742345,0.16895350563157654,0.1518294016455014
MAC000058,0.03174119547838357,0.021016490002369964,0.021627333001470374,0.02141000395413031,0.021021207450841805,0.022395125489346746,0.05833299782115528,0.046043197621866525,0.1238157205456749,0.1360623339579787,0.11982629367884336,0.10648074653530579,0.09258845824767042,0.09097155173366969,0.10565493165060218,0.08124544644860855,0.11448278437665396,0.18618259516380972,0.22971114830234537,0.2052150274203412,0.17746218197040373,0.10658187483326302,0.11157421321367579,0.0448297469091503
MAC000059,0.15230896245908812,0.0839550778532764,0.05967039660876431,0.056903937253291556,0.06163363611823831,0.06682622386692989,0.14080379511252247,0.21373405136273868,0.23962366389842943,0.21806288080512035,0.280917114912492,0.31474384651580894,0.345622448201668,0.3692133477542081,0.3830819257945957,0.3867072379176834,0.4884198469444166,0.5520633113030906,0.43565770177553376,0.3466856925361879,0.2500727435782885,0.23849600288787767,0.20916034679751164,0.1907034151263033
MAC000060,0.18570912796776592,0.13639849748047822,0.08952471393939647,0.07847521001232517,0.056562472542735054,0.06625886507813973,0.09010519256804937,0.1318877775849591,0.20624498924922882,0.2574043546161269,0.2768582881103284,0.2688447725834909,0.31105742839918654,0.2823254481472664,0.3116928169947237,0.24555651049698485,0.3577516328386769,0.4832085439451849,0.6632186103677202,0.4226592083476267,0.32985890439083526,0.25293522971976967,0.2824266663153921,0.30149469083661046
MAC000061,0.08046858616574189,0.042085834064737336,0.039688967776888795,0.040814669346895885,0.041686132082754804,0.040713202656083754,0.043661814265276766,0.0659359947561072,0.11745714364535303,0.17230721084837128,0.19319921765075873,0.19483670359775598,0.1684184176734222,0.17007511090323116,0.159019088169997,0.16426792691727993,0.15790499543751943,0.1506149034004969,0.15787160985531637,0.1592061038368469,0.160330497183163,0.14482518563403418,0.15002079598653367,0.1352095216210259
MAC000062,0.09872794748590469,0.07657900432037207,0.08312058762158209,0.08733523292031861,0.09723260066644954,0.1318786380747634,0.18661612951921172,0.17017479075589115,0.19032105575917535,0.17851012343550285,0.29916805369942656,0.3826948068997087,0.24101160370473543,0.22287263389637293,0.2261593547833893,0.23351984425827507,0.23206140656155558,0.2010672913958813,0.2566898047756153,0.29156654930131715,0.24225107643038224,0.17916974981190678,0.16222326786119776,0.13625582321436927
MAC000063,0.17658737473962066,0.1955278507944157,0.25846193786367855,0.3241244544278368,0.3454086844111717,0.23586253199673943,0.15822461655445474,0.1628418841253652,0.20087892965739304,0.21125621288136046,0.26230862987221465,0.28159962846212755,0.2840889767173437,0.3464602346746038,0.35641309376815505,0.3902314702140016,0.384270200807287,0.454834217494691,0.5107278109624103,0.6399025803081149,0.6739842938199886,0.6395883127814198,0.5505489388027232,0.40074965788882233
MAC000066,0.11267498255395872,0.10731377563795753,0.10268522090326947,0.09723184549871992,0.09534608720505365,0.09217318940080454,0.09347759427988347,0.09451994351797322,0.11171940451836371,0.12140966653784412,0.15766870132846875,0.22659489019342638,0.28123544336614026,0.32358974515122824,0.30035954941429444,0.28700079556950386,0.2910173838180632,0.2908269093950845,0.2672626780705796,0.2371537125221063,0.18771666358801617,0.13988552030828555,0.12559528588028426,0.12269993776955973
MAC000067,0.11954126796346219,0.10792812549466572,0.09963284117192617,0.0787756106137649,0.06774430433936988,0.056387446692996966,0.09274870158271037,0.13997092883360768,0.16531335691372898,0.17319242980175026,0.173783859408724,0.16773388248897464,0.18603230609156057,0.1769587329693084,0.1683650860155887,0.1757005191252421,0.18236512597333832,0.1835479139387573,0.18953931487641212,0.19913147344918317,0.16674517263251148,0.17002158246231933,0.15407066420851137,0.1409224182836529
MAC000068,0.18639006060534866,0.1347313154366394,0.13240594705766862,0.11838368466958017,0.1305974775900046,0.3587330423205581,0.3759383083948989,0.453455155910287,0.5321638668829096,0.5869379755159847,0.4616397395357588,0.4636225010918094,0.4116946829606172,0.30254877527850227,0.26940650745693334,0.28060820585427787,0.29005725976129265,0.3732094501886522,0.4789635983638488,0.5301406363873505,0.42379242151287666,0.40486821022427694,0.49558857900067843,0.3678186189328189
MAC000069,0.19738398396442264,0.1967095886595296,0.1923956510937881,0.19402139156581824,0.19454913992724954,0.19169386785146023,0.18932181686279406,0.19475087365744087,0.20279212478640848,0.2653878875633388,0.2910071709787684,0.3188128354510892,0.29675445942964374,0.2991082510768132,0.31165752825262444,0.30471591121457436,0.287230302708774,0.2946114593525758,0.26720407826730247,0.2631375729443888,0.2736391931973541,0.2718381720402125,0.25726092481091034,0.2174192634849221
MAC000070,0.09030027364695245,0.0691196451085061,0.03265971455686627,0.026692719613204616,0.026412697707585253,0.0642070475545207,0.22235820602816372,0.2570250548844937,0.16866235452831452,0.20270271951679378,0.20739161303301193,0.17249534679882414,0.21697244240249805,0.17438829778243425,0.21822177230162332,0.327453190595354,0.3106316479691915,0.2436394148050438,0.1907547099913764,0.14494119270073957,0.11698312134599452,0.130811326727122,0.11196771509820545,0.10257011527567815
MAC000072,0.13866522255701041,0.06352235632144497,0.041913636591084685,0.030882057602865314,0.032588340630699375,0.09696658300370442,0.15979448165124172,0.2143608830009966,0.20370370104842891,0.2515805268746785,0.262986422798686,0.19749189263939093,0.22037052188742834,0.21359139768573684,0.20987645527757326,0.24648726238103216,0.2806023586731522,0.38454492519621447,0.4129325908647433,0.3545574076175307,0.24127755354175037,0.18736633557242907,0.1624727865699455,0.19134209386671489
MAC000073,0.2008201794301876,0.1136034879792462,0.04866753220358816,0.03484188037345763,0.05429110213436877,0.07141263610434899,0.1020069919948107,0.18097710727025126,0.2364278827512848,0.23792910652606786,0.26782804249395986,0.31747888527755264,0.2896308767712222,0.3704814779106999,0.32463865059380875,0.2885451570544892,0.3019536673489674,0.3125653413686798,0.40139210809669473,0.34542258715021246,0.3574007557286433,0.2942622263998997,0.3170431050420403,0.24387410269049709
MAC000074,0.2410004154827046,0.14700572668871262,0.11476441430803933,0.0792436016757206,0.0815605536912164,0.12616167820003624,0.13816771895192786,0.20993588713746889,0.2946734060138449,0.31001804740831884,0.31771095301625885,0.3288997776971616,0.3247143415696526,0.3383580106795289,0.38488831797980927,0.42909395147307794,0.4099850025989982,0.4724042102271318,0.4914768862165456,0.5006276343256829,0.3686864052762308,0.3113650648199287,0.27876648942570953,0.2884522600507755
MAC000077,0.11941899853771963,0.10306680274884664,0.08860339818213048,0.08244146055073687,0.06694092035556448,0.05495781753814941,0.06475275841665415,0.07934564968987369,0.08650040081441876,0.09254222273592559,0.10644940253230986,0.12004179457026998,0.12915570397394216,0.13150959582786498,0.14910874556592046,0.15456324401872906,0.14254019111930877,0.14283947268432734,0.1444138480056388,0.147321105030146,0.12790461569294923,0.12419821093274716,0.12606697178348725,0.12728318950789888
MAC000078,0.3050505235295512,0.15465608597996197,0.10699342568794419,0.06490725396164436,0.12119198929578008,0.10784925357385058,0.11486475784340408,0.21036521293407917,0.3115731105164774,0.315799751739509,0.3005772484827756,0.25378133957497817,0.28521252773537314,0.28936747825939024,0.30154361464800894,0.2802144071764088,0.28955902045835286,0.3050648441126466,0.4526064356596296,0.6298501928228791,0.6259511768734942,0.4415667654708788,0.3297668894129151,0.3044293719876491
MAC000079,0.5816608244433377,0.3609406185649852,0.25707389083921806,0.26736117434654116,0.24411706612808648,0.2468314120437679,0.27562112967688074,0.19872651662193666,0.2762253770300143,0.33864813208990896,0.5447137812291885,0.8080227748522164,0.9088932013440756,0.9197693681938426,0.8762495302873191,0.8462892559099011,0.7340489209329283,0.9420190834289084,1.1770170178223842,1.1935419927576625,1.0599922811215807,1.0471471743619025,1.0604904670320374,0.900993225587212
